77	57	6	15	1	
0	10.00	10.00	0	0	960	0	2	
1	17.40	11.83	-3	209	226	2	0	
2	16.15	13.66	4	185	205	2	0	
3	9.74	19.20	5	799	818	3	0	
4	11.47	18.52	3	288	301	2	0	
5	9.97	19.03	1	221	232	1	0	
6	7.87	3.10	-5	262	273	3	0	
7	17.39	16.64	5	67	82	3	0	
8	6.22	19.50	5	125	132	3	0	
9	12.84	5.91	-2	745	751	1	0	
10	9.88	18.44	-4	625	631	2	0	
11	1.28	2.09	-4	103	119	2	0	
12	0.38	0.80	-3	597	610	2	0	
13	6.63	2.82	3	197	216	2	0	
14	16.62	17.38	6	911	925	3	0	
15	18.27	16.12	-3	775	788	2	0	
16	8.11	0.72	2	212	228	1	0	
17	5.55	18.92	-2	604	624	1	0	
18	9.64	18.60	1	852	865	1	0	
19	9.27	1.12	-5	117	136	3	0	
20	0.59	1.20	3	107	126	2	0	
21	6.15	17.07	1	647	662	1	0	
22	5.09	19.51	1	641	646	1	0	
23	0.72	3.45	1	675	690	1	0	
24	9.48	19.54	3	804	821	2	0	
25	10.36	17.61	6	621	637	3	0	
26	0.39	2.06	6	693	711	3	0	
27	1.82	0.26	5	216	229	3	0	
28	16.77	15.53	-1	706	725	1	0	
29	15.30	13.48	3	91	104	2	0	
30	11.81	7.10	6	299	313	3	0	
31	8.99	19.49	5	169	186	3	0	
32	7.58	1.21	-6	661	679	3	0	
33	18.50	13.81	5	634	647	3	0	
34	7.81	17.66	-6	75	95	3	0	
35	7.54	0.99	-3	260	267	2	0	
36	1.30	0.91	4	834	844	2	0	
37	19.86	4.81	-1	216	227	1	0	
38	3.23	1.70	3	127	134	2	0	
39	13.14	6.34	-3	301	308	2	0	
40	16.99	15.11	-2	774	790	1	0	
41	10.33	17.97	6	132	140	3	0	
42	9.03	19.45	-5	36	55	3	0	
43	4.98	16.82	-1	731	742	1	0	
44	19.45	15.26	6	867	873	3	0	
45	2.34	18.61	5	49	64	3	0	
46	6.39	19.42	4	650	670	2	0	
47	10.08	5.28	3	685	704	2	0	
48	11.60	18.53	3	259	272	2	0	
49	5.02	19.12	3	122	135	2	0	
50	0.21	0.37	2	88	94	1	0	
51	9.69	18.82	3	68	77	2	0	
52	19.74	2.79	4	287	297	2	0	
53	7.92	2.72	-5	781	798	3	0	
54	10.96	18.77	-1	137	150	1	0	
55	4.76	18.64	3	656	673	2	0	
56	18.96	1.66	3	266	277	2	0	
57	7.01	0.27	-6	39	55	3	0	
58	19.94	3.84	-5	725	732	3	0	
59	19.47	2.57	-3	202	221	2	0	
60	8.04	19.75	-5	393	404	3	0	
61	9.56	19.22	-6	721	733	3	0	
62	4.64	19.39	-2	403	417	1	0	
63	5.89	18.41	4	119	131	2	0	
64	19.29	3.72	-4	173	193	2	0	
65	5.52	17.34	-3	772	777	2	0	
66	1.90	2.37	2	743	761	1	0	
67	18.91	14.53	-5	291	308	3	0	
68	19.27	15.12	5	580	585	3	0	
69	10.21	2.98	-6	697	713	3	0	
70	6.30	17.61	2	851	857	1	0	
71	11.74	5.03	-3	235	240	2	0	
72	12.09	5.03	-1	787	792	1	0	
73	8.55	2.01	-4	157	165	2	0	
74	1.97	3.50	5	765	774	3	0	
75	12.94	5.46	3	186	199	2	0	
76	3.80	19.09	-3	608	615	2	0	
77	12.92	5.62	4	211	229	2	0	
78	9.09	2.30	6	12	20	3	0	
79	3.04	19.19	5	22	41	3	0	
80	19.07	3.70	1	690	705	1	0	
81	9.82	19.11	-2	345	351	1	0	
82	7.73	2.23	4	862	880	2	0	
83	9.90	19.96	6	880	888	3	0	
84	7.78	4.60	5	147	166	3	0	
85	3.31	19.57	4	674	684	2	0	
86	2.58	0.23	5	195	208	3	0	
87	12.81	5.90	-2	726	740	1	0	
88	8.52	19.93	3	688	693	2	0	
89	2.13	0.37	-5	254	271	3	0	
90	10.88	3.54	5	571	578	3	0	
91	9.72	0.49	2	146	166	1	0	
92	7.41	17.39	-4	661	677	2	0	
93	6.90	2.26	1	264	269	1	0	
94	17.91	3.16	-1	626	641	1	0	
95	1.39	0.56	4	338	356	2	0	
96	18.04	3.40	-4	336	352	2	0	
97	8.19	18.77	-4	737	753	2	0	
98	19.53	2.39	-1	808	813	1	0	
99	5.17	19.03	6	636	644	3	0	
100	1.25	1.66	-5	23	30	3	0	
101	4.54	18.85	5	590	607	3	0	
102	5.05	19.20	1	161	176	1	0	
103	5.42	17.81	3	768	787	2	0	
104	9.21	5.80	4	60	74	2	0	
105	1.21	0.29	-5	737	750	3	0	
106	19.32	0.65	-6	745	759	3	0	
107	0.14	1.78	6	851	867	3	0	
108	17.35	2.83	3	131	140	2	0	
109	19.46	15.15	2	767	787	1	0	
110	8.43	2.40	-5	707	724	3	0	
111	7.44	19.70	5	133	152	3	0	
112	17.58	15.17	-2	778	792	1	0	
113	17.45	13.41	3	642	647	2	0	
114	13.03	3.38	6	156	164	3	0	
115	3.18	17.85	-4	622	632	2	0	
116	10.70	18.45	-5	108	115	3	0	
117	6.31	19.57	5	728	733	3	0	
118	12.71	4.76	5	151	162	3	0	
119	10.04	19.04	-5	744	757	3	0	
120	19.52	16.60	-2	709	715	1	0	
121	19.38	2.45	4	30	42	2	0	
122	12.84	4.26	-5	654	665	3	0	
123	12.36	3.87	1	856	865	1	0	
124	11.18	7.40	-1	46	55	1	0	
125	0.38	0.35	4	397	413	2	0	
126	17.37	3.84	6	146	195	2	1	
127	19.58	1.71	8	557	616	2	1	
