37	20	6	15	1	
0	10.00	10.00	0	0	960	0	2	
1	8.57	13.23	-6	73	81	3	0	
2	9.15	12.43	-5	582	599	3	0	
3	9.96	5.03	2	305	311	1	0	
4	8.66	5.44	-6	144	154	3	0	
5	10.86	7.30	5	129	134	3	0	
6	8.65	11.50	2	680	700	1	0	
7	1.67	1.06	-1	912	917	1	0	
8	1.77	0.71	1	915	920	1	0	
9	11.86	15.40	4	900	908	2	0	
10	13.93	8.00	-1	849	856	1	0	
11	2.33	0.41	-6	271	291	3	0	
12	11.08	8.97	5	6	21	3	0	
13	11.56	0.80	3	662	673	2	0	
14	7.24	12.51	-6	28	44	3	0	
15	11.89	0.48	3	671	676	2	0	
16	5.57	17.03	5	424	439	3	0	
17	15.44	7.54	-1	543	562	1	0	
18	10.54	1.58	4	833	849	2	0	
19	7.41	11.41	-1	675	690	1	0	
20	7.93	12.81	3	893	908	2	0	
21	2.76	1.17	1	763	782	1	0	
22	10.20	3.35	-3	110	123	2	0	
23	10.71	12.81	2	448	468	1	0	
24	8.38	11.93	-2	307	321	1	0	
25	14.42	9.64	1	271	288	1	0	
26	16.26	8.59	-4	334	352	2	0	
27	8.97	11.43	-3	332	349	2	0	
28	0.39	0.12	5	759	776	3	0	
29	13.59	7.91	5	254	267	3	0	
30	7.78	18.92	5	60	65	3	0	
31	13.72	8.68	5	689	694	3	0	
32	10.44	14.43	-3	116	125	2	0	
33	12.19	11.47	3	686	701	2	0	
34	14.44	9.15	4	691	701	2	0	
35	10.93	2.03	6	404	410	3	0	
36	10.71	12.55	-3	727	738	2	0	
37	10.69	0.20	4	285	301	2	0	
38	9.69	0.48	-6	926	932	3	0	
39	11.53	12.83	1	415	432	1	0	
40	9.56	15.16	3	57	68	2	0	
41	15.77	7.21	6	925	937	3	0	
42	11.19	6.86	-1	97	104	1	0	
43	9.89	5.41	6	385	401	3	0	
44	0.17	1.43	2	148	158	1	0	
45	10.33	0.68	-3	834	841	2	0	
46	8.84	13.02	-2	93	111	1	0	
47	7.88	18.82	5	704	721	3	0	
48	7.07	18.78	3	481	500	2	0	
49	14.41	7.01	-6	439	453	3	0	
50	15.02	11.08	2	656	668	1	0	
51	11.30	0.60	-4	380	400	2	0	
52	8.91	19.90	-4	505	521	2	0	
53	8.32	19.56	5	124	139	3	0	
54	13.75	9.89	1	173	186	1	0	
55	7.58	11.75	3	822	827	2	0	
56	14.40	8.27	-6	744	762	3	0	
57	16.75	8.33	-5	697	708	3	0	
58	7.59	19.16	-6	522	540	3	0	
59	12.41	0.87	5	232	243	3	0	
60	16.40	9.72	-5	291	308	3	0	
61	9.30	12.10	2	842	852	1	0	
62	9.64	12.73	-4	61	79	2	0	
63	11.89	14.46	4	612	628	2	0	
64	13.42	13.43	1	172	189	1	0	
65	11.18	10.57	4	876	892	2	0	
66	11.31	14.31	6	772	792	3	0	
67	14.65	10.46	5	293	312	3	0	
68	16.25	7.52	-5	834	839	3	0	
69	13.66	8.41	-3	701	716	2	0	
70	7.84	14.17	5	457	472	3	0	
71	13.95	7.28	-4	706	716	2	0	
72	13.20	9.89	-4	552	560	2	0	
73	14.42	7.36	-1	375	388	1	0	
74	11.29	11.94	1	12	29	1	0	
75	7.12	10.82	-1	414	425	1	0	
76	2.57	0.57	4	82	92	2	0	
77	8.41	12.57	4	58	66	2	0	
78	9.90	6.62	-2	804	824	1	0	
79	13.08	10.84	-5	523	536	3	0	
80	2.02	1.83	3	538	545	2	0	
81	9.39	10.55	5	825	832	3	0	
82	10.52	1.72	-6	908	922	3	0	
83	11.36	0.74	4	341	351	2	0	
84	9.26	5.08	3	404	419	2	0	
85	11.15	13.52	-4	397	415	2	0	
86	9.90	10.96	-2	260	268	1	0	
87	10.50	12.16	-4	565	573	2	0	
88	11.05	6.87	-3	343	360	2	0	
89	8.67	11.37	-5	745	750	3	0	
90	13.97	7.80	-5	354	371	3	0	
91	16.52	7.79	3	42	51	2	0	
92	14.88	8.00	5	427	436	3	0	
93	8.47	9.69	2	514	530	1	0	
94	8.57	12.02	-3	521	540	2	0	
95	9.86	13.50	1	180	195	1	0	
96	9.96	0.74	6	895	907	3	0	
97	10.31	5.93	3	34	53	2	0	
98	10.67	0.21	-1	231	238	1	0	
99	9.62	11.60	4	251	271	2	0	
100	7.62	17.83	5	460	477	3	0	
101	13.69	7.00	5	300	309	3	0	
102	6.71	12.37	-1	167	172	1	0	
103	1.60	1.04	1	845	854	1	0	
104	18.01	8.09	5	399	418	3	0	
105	13.13	10.10	-4	788	806	2	0	
106	10.04	11.97	-3	134	149	2	0	
107	15.13	9.28	5	177	190	3	0	
108	15.00	7.70	2	773	793	1	0	
109	6.81	18.95	2	715	721	1	0	
110	7.63	12.19	4	63	77	2	0	
111	9.47	11.53	-5	399	416	3	0	
112	11.12	11.52	-4	301	321	2	0	
113	12.31	15.60	-6	225	231	3	0	
114	11.11	9.03	2	247	259	1	0	
115	15.41	7.84	-1	763	772	1	0	
116	10.39	7.38	-3	276	295	2	0	
117	15.90	9.23	-1	208	213	1	0	
118	11.37	0.17	6	524	544	3	0	
119	8.34	12.17	5	759	764	3	0	
120	10.39	4.06	1	849	868	1	0	
121	7.06	18.68	-1	694	701	1	0	
122	7.22	18.38	-1	130	137	1	0	
123	7.47	19.93	5	653	670	3	0	
124	9.31	11.59	-5	757	774	3	0	
125	9.86	12.23	6	187	195	3	0	
126	11.99	4.87	1	541	558	1	0	
127	6.85	5.04	-2	936	946	1	0	
128	11.81	5.72	-3	579	584	2	0	
129	11.28	0.52	2	255	271	1	0	
130	10.03	9.87	-1	187	198	1	0	
131	9.65	13.33	4	742	760	2	0	
132	11.12	15.23	-5	206	213	3	0	
133	9.46	5.46	6	569	575	3	0	
134	9.62	13.41	-6	377	395	3	0	
135	10.51	4.23	-4	599	605	2	0	
136	10.41	0.21	5	594	599	3	0	
137	15.82	8.17	3	555	574	2	0	
138	8.21	9.49	-1	803	810	1	0	
139	0.22	1.64	6	907	921	3	0	
140	9.81	14.05	1	908	927	1	0	
141	10.44	13.61	5	513	522	3	0	
142	9.44	14.57	-2	654	662	1	0	
143	6.84	17.82	2	164	184	1	0	
144	1.61	2.10	-2	804	822	1	0	
145	15.79	7.49	6	637	657	3	0	
146	8.81	12.20	2	468	484	1	0	
147	1.80	0.41	5	585	594	3	0	
148	7.88	10.70	-4	742	762	2	0	
149	14.78	7.57	-1	92	107	1	0	
150	5.37	19.31	3	127	138	2	0	
151	9.85	7.53	-6	800	820	3	0	
152	10.48	13.63	1	590	605	1	0	
153	13.37	10.78	-1	235	244	1	0	
154	9.53	14.59	-4	640	652	2	0	
155	6.69	18.61	2	753	765	1	0	
156	7.46	15.77	4	143	159	2	0	
157	1.70	0.41	1	249	258	1	0	
158	7.98	19.00	2	799	817	1	0	
159	11.11	10.65	1	211	220	1	0	
160	12.18	1.70	4	344	362	2	0	
161	13.50	7.12	2	782	798	1	0	
162	6.70	10.89	4	570	578	2	0	
163	13.99	8.47	6	218	224	3	0	
164	8.92	11.29	4	485	499	2	0	
165	13.49	8.85	1	672	687	1	0	
166	10.81	14.64	-4	609	621	2	0	
167	5.39	18.14	3	12	21	2	0	
168	10.25	2.50	5	677	682	3	0	
169	6.67	18.09	1	228	237	1	0	
170	10.10	5.08	5	475	494	3	0	
171	13.92	5.85	1	647	652	1	0	
172	8.13	14.78	-1	91	104	1	0	
173	12.28	15.28	-6	541	551	3	0	
174	12.58	10.72	3	681	692	2	0	
175	8.63	19.91	2	273	289	1	0	
176	5.27	17.92	4	408	416	2	0	
177	15.27	6.71	1	811	818	1	0	
178	7.09	12.18	4	875	891	2	0	
179	14.44	7.28	-3	287	304	2	0	
180	14.67	10.00	-5	338	349	3	0	
181	2.39	2.11	-4	341	349	2	0	
182	2.57	1.31	-5	773	792	3	0	
183	14.61	9.62	1	372	385	1	0	
184	5.96	19.80	-5	29	42	3	0	
185	14.25	8.82	-4	450	470	2	0	
186	1.33	0.48	-6	434	442	3	0	
187	12.91	1.72	-2	130	148	1	0	
188	0.98	0.20	3	212	227	2	0	
189	15.42	8.65	6	749	761	3	0	
190	6.86	19.39	5	732	747	3	0	
191	8.48	11.82	-5	112	131	3	0	
192	13.09	12.97	3	939	950	2	0	
193	14.44	12.77	-4	376	386	2	0	
194	13.56	9.53	-2	780	786	1	0	
195	11.11	12.38	3	713	718	2	0	
196	10.86	13.18	3	290	305	2	0	
197	12.21	0.20	5	622	633	3	0	
198	7.51	18.18	5	631	644	3	0	
199	9.88	0.95	3	155	164	2	0	
200	0.52	1.44	2	20	32	1	0	
201	8.77	12.16	5	796	807	3	0	
202	11.64	12.99	-4	617	627	2	0	
203	10.02	15.76	-6	533	545	3	0	
204	9.69	11.20	4	189	199	2	0	
205	16.91	7.93	2	613	629	1	0	
206	11.63	8.95	5	920	933	3	0	
207	1.70	1.29	-3	340	351	2	0	
208	6.35	17.43	3	834	849	2	0	
209	10.22	5.48	2	686	696	1	0	
210	13.84	8.76	4	190	196	2	0	
211	6.98	18.69	5	218	229	3	0	
212	12.19	12.48	-2	679	695	1	0	
213	0.45	2.40	3	913	922	2	0	
214	8.67	4.81	-2	565	571	1	0	
215	10.79	3.29	-3	790	797	2	0	
216	10.45	14.72	6	895	901	3	0	
217	0.90	0.53	-3	580	595	2	0	
218	13.33	1.48	4	741	761	2	0	
219	1.60	1.63	3	120	131	2	0	
220	14.66	7.20	3	521	526	2	0	
221	9.39	13.63	5	44	51	3	0	
222	11.31	0.42	3	236	253	2	0	
223	8.52	12.00	5	341	358	3	0	
224	13.15	13.57	5	366	375	3	0	
225	11.23	1.11	-3	227	234	2	0	
226	11.90	14.70	-1	44	57	1	0	
227	12.98	10.05	6	641	651	3	0	
228	11.83	11.96	6	755	773	3	0	
229	9.81	6.28	2	704	722	1	0	
230	13.37	6.31	4	556	568	2	0	
231	11.80	11.91	-2	18	34	1	0	
232	13.11	10.43	-3	548	565	2	0	
233	5.71	19.57	1	392	409	1	0	
234	14.25	6.50	5	269	288	3	0	
235	6.33	16.02	3	615	624	2	0	
236	16.98	8.32	3	342	361	2	0	
237	12.93	10.21	-3	783	802	2	0	
238	10.64	5.82	6	163	171	3	0	
239	9.91	6.44	6	83	97	3	0	
240	9.01	0.94	6	613	627	3	0	
241	7.24	14.36	4	274	292	2	0	
242	7.83	10.04	-3	704	713	2	0	
243	11.78	0.86	5	948	961	3	0	
244	13.26	14.53	2	41	51	1	0	
245	14.39	7.90	6	300	308	3	0	
246	7.18	18.84	5	73	84	3	0	
247	15.31	7.04	2	113	125	1	0	
248	9.57	12.21	4	937	955	2	0	
249	10.62	14.14	2	894	912	1	0	
250	9.46	13.53	6	383	389	3	0	
251	15.28	7.36	7	826	864	2	1	
252	16.38	8.03	-3	625	676	1	1	
253	10.71	12.40	9	297	346	3	1	
254	11.19	10.54	-11	905	959	3	1	
255	13.87	11.58	13	674	721	4	1	
256	0.19	1.05	-12	713	769	4	1	
257	11.04	6.92	10	326	370	3	1	
258	12.16	13.33	11	817	853	3	1	
259	1.58	0.14	11	899	950	3	1	
260	14.20	7.72	-7	640	685	2	1	
261	12.92	8.45	-1	64	98	0	1	
262	11.87	9.64	15	940	995	5	1	
263	16.53	7.37	-13	797	834	4	1	
264	8.30	11.37	1	88	144	0	1	
265	9.69	15.57	-3	102	159	1	1	
266	8.42	14.05	-2	264	320	1	1	
267	9.36	7.96	-8	157	194	2	1	
268	11.00	13.61	11	136	190	3	1	
269	15.31	9.09	14	702	739	4	1	
270	11.95	13.17	13	259	312	4	1	
271	0.44	0.44	-8	777	827	2	1	
272	10.77	1.61	4	676	711	1	1	
273	13.21	9.79	2	485	528	1	1	
274	10.60	12.84	-2	51	86	1	1	
275	3.87	0.07	8	214	274	2	1	
276	0.85	0.21	6	456	501	2	1	
277	2.45	0.49	8	242	274	2	1	
278	11.63	14.77	-5	708	738	2	1	
279	12.05	11.24	2	593	652	1	1	
280	9.58	13.04	13	361	403	4	1	
281	14.16	7.90	-4	960	1004	1	1	
282	12.71	6.51	11	152	197	3	1	
283	10.48	7.72	1	94	127	0	1	
284	11.19	12.77	3	191	238	1	1	
285	9.05	0.73	2	286	330	1	1	
286	12.29	9.26	7	711	765	2	1	
287	11.87	9.02	1	911	946	0	1	
288	7.87	12.86	-14	485	537	4	1	
289	0.51	0.39	9	695	751	3	1	
290	8.71	11.90	1	172	228	0	1	
291	10.97	4.90	-7	941	979	2	1	
292	15.13	7.45	-5	139	187	2	1	
293	12.02	4.00	15	711	757	5	1	
294	9.53	0.28	4	497	547	1	1	
295	15.66	8.37	-14	207	238	4	1	
296	10.11	13.12	-1	945	982	0	1	
297	9.86	14.39	13	344	400	4	1	
298	7.92	19.75	1	218	253	0	1	
299	11.22	13.22	2	534	569	1	1	
300	13.76	7.53	-3	466	506	1	1	
301	9.93	10.58	-6	270	305	2	1	
302	8.37	12.83	14	184	238	4	1	
303	6.42	18.36	13	559	618	4	1	
304	16.02	9.00	2	446	497	1	1	
305	2.60	2.70	10	496	553	3	1	
306	12.30	6.94	13	417	447	4	1	
307	10.67	10.94	-13	833	868	4	1	
308	10.54	13.74	5	884	925	2	1	
309	10.37	14.90	3	810	869	1	1	
310	14.75	8.15	5	888	942	2	1	
311	14.17	8.01	-13	434	484	4	1	
312	15.34	7.55	-13	954	985	4	1	
313	8.14	19.52	5	106	157	2	1	
314	7.09	19.29	-2	896	954	1	1	
315	9.56	14.62	7	266	305	2	1	
316	2.10	1.20	-13	97	152	4	1	
317	8.79	14.54	8	76	129	2	1	
318	9.04	9.24	-15	213	250	5	1	
319	11.17	2.35	7	635	688	2	1	
320	1.13	0.66	13	559	607	4	1	
321	2.34	0.61	-4	700	745	1	1	
322	13.24	13.63	10	778	823	3	1	
323	5.50	18.07	5	611	670	2	1	
324	8.84	8.99	2	798	840	1	1	
325	11.29	2.40	13	10	67	4	1	
326	12.13	1.93	6	737	785	2	1	
327	6.67	19.38	-7	879	931	2	1	
328	8.40	0.35	-1	348	397	0	1	
329	9.86	4.53	15	899	935	5	1	
330	10.30	10.23	-6	117	150	2	1	
331	9.40	12.61	3	390	424	1	1	
332	9.98	16.06	5	447	489	2	1	
333	8.04	12.82	5	114	145	2	1	
334	8.12	4.50	11	827	858	3	1	
335	2.49	2.82	2	374	414	1	1	
336	12.47	7.09	9	808	866	3	1	
337	6.83	19.04	-8	294	351	2	1	
338	16.09	8.46	-7	316	376	2	1	
339	10.41	6.22	-10	783	831	3	1	
340	13.85	6.28	-8	847	903	2	1	
341	16.12	8.08	-11	568	622	3	1	
342	8.26	13.55	2	433	489	1	1	
343	12.44	10.83	-8	309	347	2	1	
344	9.46	0.18	5	775	823	2	1	
345	10.74	10.65	13	633	669	4	1	
346	8.12	10.64	-5	487	524	2	1	
347	1.24	0.65	11	27	61	3	1	
348	15.22	10.80	-2	17	74	1	1	
349	14.65	9.98	3	789	837	1	1	
350	8.99	0.27	14	73	106	4	1	
351	7.62	14.19	5	386	435	2	1	
352	10.20	14.39	-2	794	848	1	1	
353	14.10	8.40	10	945	985	3	1	
354	8.19	0.45	3	20	62	1	1	
355	7.21	18.29	-9	371	402	3	1	
356	9.03	11.85	-10	45	80	3	1	
357	13.60	7.66	12	42	90	4	1	
358	11.29	12.83	15	328	376	5	1	
359	9.08	12.35	4	489	538	1	1	
360	15.61	8.09	7	323	382	2	1	
361	10.84	2.16	9	150	191	3	1	
362	8.58	12.77	-9	136	181	3	1	
363	7.92	5.87	-6	331	384	2	1	
364	9.75	13.19	-12	633	671	4	1	
365	10.28	11.45	6	410	466	2	1	
366	10.87	16.31	8	597	650	2	1	
367	9.48	14.35	12	871	924	4	1	
368	13.31	10.31	5	61	107	2	1	
369	11.08	12.14	-12	192	241	4	1	
370	15.16	9.68	12	438	492	4	1	
371	15.77	9.54	-13	282	322	4	1	
372	10.18	14.43	5	939	989	2	1	
373	2.68	0.00	5	515	558	2	1	
374	14.67	9.08	7	596	649	2	1	
375	12.67	11.73	1	4	44	0	1	
376	11.16	12.47	13	461	514	4	1	
377	2.98	0.36	-3	843	879	1	1	
378	6.98	16.93	12	523	562	4	1	
379	2.15	1.26	15	304	351	5	1	
380	7.14	18.62	-12	644	680	4	1	
381	10.61	10.89	10	501	531	3	1	
382	8.83	10.37	-6	191	242	2	1	
383	14.30	7.36	1	44	80	0	1	
384	10.56	8.30	1	401	442	0	1	
385	14.40	8.90	7	794	848	2	1	
386	9.87	1.13	3	760	811	1	1	
387	11.48	8.40	10	435	483	3	1	
388	12.18	12.84	14	27	62	4	1	
389	6.33	0.53	4	50	81	1	1	
390	11.32	1.54	-15	351	407	5	1	
391	12.67	12.81	-11	99	142	3	1	
392	2.25	3.08	2	960	1011	1	1	
393	6.59	19.69	4	366	404	1	1	
394	14.13	9.49	-5	159	189	2	1	
395	8.14	11.10	13	305	344	4	1	
396	8.12	10.54	5	463	508	2	1	
397	9.02	13.04	-6	778	824	2	1	
398	7.17	19.49	4	839	878	1	1	
399	6.06	19.50	-5	952	985	2	1	
400	10.17	13.96	2	213	268	1	1	
401	14.68	9.72	7	464	514	2	1	
402	13.15	10.60	-13	53	111	4	1	
403	7.39	13.28	2	180	216	1	1	
404	10.60	1.48	-8	126	176	2	1	
405	15.55	7.92	1	939	991	0	1	
406	11.21	10.89	8	328	370	2	1	
407	15.36	12.77	8	4	49	2	1	
408	14.79	7.07	9	720	773	3	1	
409	11.42	7.64	-15	754	791	5	1	
410	14.45	8.87	5	68	115	2	1	
411	8.08	16.91	7	134	168	2	1	
412	11.18	12.92	-2	823	857	1	1	
413	9.73	11.81	-3	261	319	1	1	
414	14.49	9.72	5	395	442	2	1	
415	15.37	7.66	-15	400	432	5	1	
416	11.49	16.12	-11	328	380	3	1	
417	1.27	1.24	-10	161	210	3	1	
418	12.48	13.91	9	717	752	3	1	
419	14.95	12.42	-5	590	624	2	1	
420	1.77	0.90	6	783	838	2	1	
421	2.46	1.75	-12	779	823	4	1	
422	3.19	2.94	-11	790	846	3	1	
423	7.33	13.52	-5	237	293	2	1	
424	11.72	12.72	7	196	251	2	1	
425	6.82	18.44	5	600	633	2	1	
426	1.30	0.25	-13	228	260	4	1	
427	13.93	8.96	5	118	168	2	1	
428	10.62	5.39	3	603	648	1	1	
429	0.10	0.60	1	33	93	0	1	
430	15.38	8.42	12	124	165	4	1	
431	17.79	8.19	-12	273	322	4	1	
432	13.12	15.29	10	544	589	3	1	
433	6.69	10.86	1	927	957	0	1	
434	16.33	7.72	12	601	650	4	1	
435	14.16	11.29	11	630	682	3	1	
436	10.53	14.30	-9	550	601	3	1	
437	1.16	1.13	-8	166	205	2	1	
438	13.57	12.22	13	573	631	4	1	
439	8.79	10.92	7	63	111	2	1	
440	10.10	11.20	-3	845	885	1	1	
441	8.63	11.86	14	630	668	4	1	
442	15.56	6.62	-11	225	269	3	1	
443	14.32	7.88	13	167	200	4	1	
444	10.40	4.64	-15	506	543	5	1	
445	8.82	2.70	2	923	954	1	1	
446	0.43	0.55	15	420	465	5	1	
447	1.90	0.68	-12	807	837	4	1	
448	11.17	13.57	7	907	966	2	1	
449	10.24	12.12	-10	231	262	3	1	
450	11.52	7.60	-11	42	89	3	1	
451	9.01	6.81	0	0	960	0	2	
452	12.59	8.47	0	0	960	0	2	
453	13.14	11.66	0	0	960	0	2	
454	13.94	7.86	0	0	960	0	2	
455	11.58	12.07	0	0	960	0	2	
456	12.25	11.52	0	0	960	0	2	
457	2.28	2.88	0	0	960	0	2	
458	9.08	9.02	0	0	960	0	2	
459	10.87	12.94	0	0	960	0	2	
460	5.46	19.46	0	0	960	0	2	
461	12.08	12.92	0	0	960	0	2	
462	0.59	0.04	0	0	960	0	2	
463	15.93	7.52	0	0	960	0	2	
464	12.01	1.50	0	0	960	0	2	
465	10.96	0.59	0	0	960	0	2	
466	10.96	6.69	0	0	960	0	2	
467	7.87	11.48	0	0	960	0	2	
468	8.98	5.17	0	0	960	0	2	
469	8.30	11.26	0	0	960	0	2	
470	13.73	7.96	0	0	960	0	2	
471	15.90	9.64	0	0	960	0	2	
472	14.35	7.15	0	0	960	0	2	
473	9.61	14.92	0	0	960	0	2	
474	11.52	15.60	0	0	960	0	2	
475	15.79	8.97	0	0	960	0	2	
476	7.81	0.44	0	0	960	0	2	
477	5.52	18.97	0	0	960	0	2	
478	10.51	0.38	0	0	960	0	2	
479	10.71	4.55	0	0	960	0	2	
480	9.43	11.95	0	0	960	0	2	
481	14.16	9.73	0	0	960	0	2	
482	8.81	12.93	0	0	960	0	2	
483	14.78	10.41	0	0	960	0	2	
484	9.78	4.54	0	0	960	0	2	
485	10.22	12.77	0	0	960	0	2	
486	11.05	6.55	0	0	960	0	2	
487	14.37	8.30	0	0	960	0	2	
488	8.10	16.62	0	0	960	0	2	
489	8.60	7.61	0	0	960	0	2	
490	14.87	10.00	0	0	960	0	2	
491	12.22	12.43	0	0	960	0	2	
492	9.15	0.33	0	0	960	0	2	
493	7.44	18.98	0	0	960	0	2	
494	12.58	12.78	0	0	960	0	2	
495	9.52	10.31	0	0	960	0	2	
496	11.55	6.97	0	0	960	0	2	
497	16.28	8.42	0	0	960	0	2	
498	12.39	0.60	0	0	960	0	2	
499	4.77	19.48	0	0	960	0	2	
500	9.23	19.73	0	0	960	0	2	
