14	10	6	15	1	
0	10.00	10.00	0	0	960	0	2	
1	6.31	18.53	-3	294	311	2	0	
2	19.16	15.28	-4	616	636	2	0	
3	0.54	18.71	5	723	742	3	0	
4	16.12	14.81	3	85	98	2	0	
5	12.75	9.87	1	137	148	1	0	
6	16.31	7.72	5	750	761	3	0	
7	8.03	17.93	5	675	690	3	0	
8	16.30	3.28	5	757	764	3	0	
9	2.29	4.68	-2	177	183	1	0	
10	1.81	15.17	4	873	879	2	0	
11	5.71	4.17	4	111	127	2	0	
12	6.03	17.63	-3	895	908	2	0	
13	8.60	10.66	-3	798	817	2	0	
14	19.52	7.84	6	288	302	3	0	
15	10.38	13.81	3	121	134	2	0	
16	18.73	2.79	2	897	913	1	0	
17	10.51	7.92	2	723	743	1	0	
18	10.35	4.55	-1	901	914	1	0	
19	12.49	9.51	-5	205	224	3	0	
20	12.53	6.36	3	506	525	2	0	
21	3.51	5.73	-1	848	863	1	0	
22	17.34	7.28	1	110	115	1	0	
23	19.50	2.70	1	167	182	1	0	
24	2.26	14.94	3	201	218	2	0	
25	13.13	4.41	6	99	115	3	0	
26	9.72	1.08	3	610	648	1	1	
27	17.56	14.32	2	565	615	1	1	
28	0.05	1.74	10	388	428	3	1	
29	11.26	9.95	9	374	410	3	1	
30	14.22	15.73	3	289	327	1	1	
31	9.90	18.92	5	487	543	2	1	
32	8.68	10.99	-9	589	628	3	1	
33	16.48	16.61	-2	232	272	1	1	
34	14.41	3.19	12	432	463	4	1	
35	7.02	4.02	12	139	176	4	1	
36	17.23	2.30	-1	163	200	0	1	
37	1.49	11.56	-10	504	542	3	1	
38	13.87	10.12	-3	639	698	1	1	
39	5.36	17.71	3	631	667	1	1	
40	11.99	1.37	8	434	483	2	1	
41	18.48	15.15	-6	291	326	2	1	
42	13.69	7.02	14	423	464	4	1	
43	8.43	6.20	10	639	685	3	1	
44	16.22	3.77	-12	372	423	4	1	
45	14.61	16.04	-8	272	306	2	1	
46	17.82	14.43	0	0	960	0	2	
47	7.15	0.07	0	0	960	0	2	
48	5.97	12.10	0	0	960	0	2	
49	1.65	5.28	0	0	960	0	2	
50	19.54	8.19	0	0	960	0	2	
