30	20	6	15	1	
0	10.00	10.00	0	0	960	0	2	
1	16.17	9.57	-3	393	410	2	0	
2	10.95	16.26	4	185	205	2	0	
3	13.42	2.33	5	329	348	3	0	
4	1.76	7.73	3	712	725	2	0	
5	14.91	14.88	-1	781	792	1	0	
6	2.27	1.89	5	719	730	3	0	
7	9.43	0.21	-5	95	110	3	0	
8	8.03	7.21	-5	676	683	3	0	
9	17.35	15.96	2	561	567	1	0	
10	10.10	8.53	-4	861	867	2	0	
11	13.98	1.04	4	78	94	2	0	
12	6.71	9.19	-3	508	521	2	0	
13	6.45	8.76	3	514	533	2	0	
14	8.66	6.71	6	481	495	3	0	
15	2.89	17.65	3	4	17	2	0	
16	17.38	15.53	2	813	829	1	0	
17	4.77	1.22	-2	187	207	1	0	
18	5.67	13.32	1	928	941	1	0	
19	4.33	13.25	-5	472	491	3	0	
20	4.55	4.35	-3	636	655	2	0	
21	14.31	6.76	1	638	653	1	0	
22	12.31	18.36	1	675	680	1	0	
23	10.25	6.39	-1	214	229	1	0	
24	15.40	16.71	3	902	919	2	0	
25	18.27	13.57	6	869	885	3	0	
26	11.34	3.05	6	580	598	3	0	
27	14.04	2.48	-5	614	627	3	0	
28	18.98	5.57	1	88	107	1	0	
29	8.67	16.15	3	634	647	2	0	
30	2.80	13.83	-6	566	580	3	0	
31	14.26	11.15	5	46	63	3	0	
32	11.48	15.54	6	931	949	3	0	
33	5.28	13.07	-5	596	609	3	0	
34	16.69	13.98	6	897	917	3	0	
35	13.49	14.20	3	155	162	2	0	
36	15.16	19.17	4	702	712	2	0	
37	17.47	0.65	-1	634	645	1	0	
38	6.56	18.14	-3	192	199	2	0	
39	11.00	12.23	3	505	512	2	0	
40	6.18	3.38	-2	157	173	1	0	
41	16.48	5.19	6	318	326	3	0	
42	14.91	19.64	-5	602	621	3	0	
43	1.25	1.62	1	807	818	1	0	
44	19.81	8.72	-6	635	641	3	0	
45	18.24	13.08	5	72	87	3	0	
46	16.58	13.24	4	84	104	2	0	
47	12.98	13.89	3	491	510	2	0	
48	13.02	16.29	3	196	209	2	0	
49	15.25	14.56	3	728	741	2	0	
50	10.32	10.67	2	126	132	1	0	
51	1.60	12.01	3	544	598	1	1	
52	11.71	1.63	-13	666	725	4	1	
53	5.41	14.52	5	16	59	2	1	
54	0.93	12.17	1	785	818	0	1	
55	19.70	0.22	-12	138	169	4	1	
56	0.99	10.94	-9	641	699	3	1	
57	1.67	4.43	-3	187	239	1	1	
58	16.50	10.46	11	269	323	3	1	
59	15.23	10.09	6	36	95	2	1	
60	17.77	5.60	14	258	306	4	1	
61	14.24	15.97	-15	939	981	5	1	
62	5.21	12.26	-8	431	490	2	1	
63	8.37	6.20	1	366	411	0	1	
64	12.24	0.91	-1	463	523	0	1	
65	3.93	19.58	-15	360	413	5	1	
66	6.59	1.54	-11	750	795	3	1	
67	11.96	2.72	-11	598	634	3	1	
68	10.29	15.96	2	665	704	1	1	
69	11.79	5.06	3	294	350	1	1	
70	13.83	0.97	11	737	784	3	1	
71	8.46	19.91	12	326	361	4	1	
72	7.39	6.70	-4	804	852	1	1	
73	12.47	1.91	4	398	442	1	1	
74	15.99	0.10	-11	853	910	3	1	
75	16.65	12.64	-15	73	106	5	1	
76	7.35	18.18	-15	447	481	5	1	
77	15.18	12.89	7	576	610	2	1	
78	18.82	9.34	3	148	178	1	1	
79	13.79	17.61	14	28	80	4	1	
80	8.13	5.32	1	820	861	0	1	
81	17.87	2.22	-2	581	611	1	1	
82	1.27	19.33	10	929	978	3	1	
83	7.22	3.99	6	142	183	2	1	
84	13.64	2.60	-2	706	751	1	1	
85	19.18	4.27	-4	939	999	1	1	
86	5.89	19.12	-8	733	763	2	1	
87	0.79	1.35	8	420	454	2	1	
88	19.71	11.81	-6	477	522	2	1	
89	8.64	17.24	2	319	353	1	1	
90	7.55	2.28	-2	406	458	1	1	
91	7.16	1.37	0	0	960	0	2	
92	10.15	16.29	0	0	960	0	2	
93	8.84	6.07	0	0	960	0	2	
94	9.88	13.42	0	0	960	0	2	
95	7.01	13.62	0	0	960	0	2	
96	3.07	1.17	0	0	960	0	2	
97	0.07	11.84	0	0	960	0	2	
98	10.61	1.38	0	0	960	0	2	
99	1.23	7.28	0	0	960	0	2	
100	16.42	2.21	0	0	960	0	2	
