77	57	6	15	1	
0	10.00	10.00	0	0	960	0	2	
1	13.36	18.91	-3	332	349	2	0	
2	17.03	3.64	4	650	670	2	0	
3	6.68	5.14	5	664	683	3	0	
4	19.67	4.32	3	634	647	2	0	
5	17.56	3.92	1	869	880	1	0	
6	6.03	9.11	-5	891	902	3	0	
7	18.62	17.33	5	881	896	3	0	
8	18.48	3.23	5	148	155	3	0	
9	19.70	4.09	-2	676	682	1	0	
10	17.71	5.92	-4	884	890	2	0	
11	18.85	4.61	-4	322	338	2	0	
12	18.63	19.65	-3	60	73	2	0	
13	4.25	3.19	3	395	414	2	0	
14	17.62	2.24	6	475	489	3	0	
15	18.19	19.95	-3	385	398	2	0	
16	19.74	3.89	2	214	230	1	0	
17	5.05	7.86	-2	815	835	1	0	
18	4.16	6.84	1	463	476	1	0	
19	17.11	3.55	-5	262	281	3	0	
20	19.59	4.71	3	769	788	2	0	
21	16.48	2.06	1	791	806	1	0	
22	5.22	12.13	1	266	271	1	0	
23	18.69	1.99	1	940	955	1	0	
24	5.56	10.58	3	205	222	2	0	
25	16.71	2.86	6	440	456	3	0	
26	5.19	9.20	6	652	670	3	0	
27	19.54	3.83	5	468	481	3	0	
28	15.96	19.99	-1	396	415	1	0	
29	18.00	4.23	3	289	302	2	0	
30	19.25	2.83	6	508	522	3	0	
31	14.95	17.58	5	476	493	3	0	
32	15.36	4.15	-6	578	596	3	0	
33	18.41	2.24	5	523	536	3	0	
34	4.20	6.32	-6	847	867	3	0	
35	5.04	12.90	-3	38	45	2	0	
36	3.21	4.47	4	54	64	2	0	
37	17.80	19.05	-1	802	813	1	0	
38	18.64	1.44	3	563	570	2	0	
39	10.69	18.72	-3	671	678	2	0	
40	19.41	19.60	-2	887	903	1	0	
41	18.30	1.86	6	322	330	3	0	
42	6.44	10.29	-5	874	893	3	0	
43	18.90	18.82	-1	570	581	1	0	
44	18.82	18.07	6	138	144	3	0	
45	17.28	16.32	5	679	694	3	0	
46	18.18	1.41	4	180	200	2	0	
47	18.19	2.42	3	211	230	2	0	
48	5.66	7.01	3	874	887	2	0	
49	19.62	17.09	3	421	434	2	0	
50	19.57	2.65	2	299	305	1	0	
51	12.87	19.98	3	199	208	2	0	
52	19.82	4.56	4	82	92	2	0	
53	14.53	19.93	-5	596	613	3	0	
54	19.44	2.86	-1	145	158	1	0	
55	3.88	9.78	3	808	825	2	0	
56	6.15	9.27	3	231	242	2	0	
57	16.24	4.48	-6	892	908	3	0	
58	4.23	5.14	-5	203	210	3	0	
59	4.21	8.16	-3	162	181	2	0	
60	19.87	19.85	-5	239	250	3	0	
61	6.29	9.86	-6	881	893	3	0	
62	18.60	2.74	-2	107	121	1	0	
63	10.56	18.80	4	803	815	2	0	
64	19.92	5.82	-4	299	319	2	0	
65	3.62	8.90	-3	703	708	2	0	
66	13.29	19.86	2	808	826	1	0	
67	18.58	4.78	-5	43	60	3	0	
68	15.02	3.49	5	391	396	3	0	
69	5.39	11.38	-6	925	941	3	0	
70	18.40	3.17	2	491	497	1	0	
71	14.31	3.57	-3	899	904	2	0	
72	18.81	18.46	-1	201	206	1	0	
73	14.89	18.54	-4	620	628	2	0	
74	19.78	3.43	5	841	850	3	0	
75	6.30	9.95	3	818	831	2	0	
76	19.38	5.52	-3	232	239	2	0	
77	13.43	19.05	4	805	823	2	0	
78	18.25	4.51	6	517	525	3	0	
79	17.24	5.50	5	111	130	3	0	
80	18.39	18.86	1	367	382	1	0	
81	2.02	7.33	-2	577	583	1	0	
82	17.99	3.58	4	635	653	2	0	
83	17.39	2.88	6	201	209	3	0	
84	17.29	2.51	5	190	209	3	0	
85	12.81	16.96	4	668	678	2	0	
86	15.50	2.82	5	422	435	3	0	
87	17.09	4.46	-2	44	58	1	0	
88	5.40	9.93	3	230	235	2	0	
89	19.49	18.82	-5	82	99	3	0	
90	5.58	8.80	5	78	85	3	0	
91	17.62	3.24	2	953	973	1	0	
92	5.23	6.79	-4	642	658	2	0	
93	17.56	17.72	1	534	539	1	0	
94	19.30	4.41	-1	660	675	1	0	
95	17.98	19.89	4	120	138	2	0	
96	6.36	7.88	-4	403	419	2	0	
97	17.45	19.79	-4	665	681	2	0	
98	19.14	19.23	-1	738	743	1	0	
99	13.21	19.34	6	414	422	3	0	
100	18.24	5.66	-5	634	641	3	0	
101	5.19	12.31	5	236	253	3	0	
102	19.86	17.16	1	721	736	1	0	
103	17.96	3.96	3	541	560	2	0	
104	16.65	3.13	4	238	252	2	0	
105	15.52	3.36	-5	384	397	3	0	
106	5.80	10.91	-6	480	494	3	0	
107	18.52	4.29	6	661	677	3	0	
108	18.45	4.39	3	295	304	2	0	
109	19.53	19.50	2	28	48	1	0	
110	19.17	19.94	-5	767	784	3	0	
111	18.31	18.78	5	221	240	3	0	
112	18.02	4.22	-2	614	628	1	0	
113	5.11	10.81	3	266	271	2	0	
114	6.29	13.45	6	869	877	3	0	
115	2.83	7.90	-4	770	780	2	0	
116	17.03	4.73	-5	459	466	3	0	
117	5.64	9.39	5	904	909	3	0	
118	6.33	10.80	5	358	369	3	0	
119	17.17	3.97	-5	530	543	3	0	
120	19.46	4.25	-2	78	84	1	0	
121	13.41	18.75	4	56	68	2	0	
122	19.42	3.53	-5	607	618	3	0	
123	3.20	10.85	1	292	301	1	0	
124	5.13	10.28	-1	799	808	1	0	
125	2.41	6.70	4	461	477	2	0	
