14	10	6	15	1	
0	10.00	10.00	0	0	960	0	2	
1	9.61	5.04	-3	619	636	2	0	
2	9.87	15.89	-4	339	359	2	0	
3	11.53	4.74	5	104	123	3	0	
4	16.74	11.35	3	232	245	2	0	
5	8.10	12.63	1	946	957	1	0	
6	18.36	16.88	5	195	206	3	0	
7	15.52	10.04	5	793	808	3	0	
8	15.17	11.47	5	666	673	3	0	
9	14.40	11.27	-2	243	249	1	0	
10	15.59	10.35	4	705	711	2	0	
11	19.68	16.28	4	205	221	2	0	
12	12.08	3.54	-3	572	585	2	0	
13	10.28	3.91	-3	752	771	2	0	
14	16.16	5.64	6	336	350	3	0	
15	18.12	16.21	3	721	734	2	0	
16	10.94	16.22	2	872	888	1	0	
17	5.14	12.77	2	288	308	1	0	
18	13.17	6.55	-1	804	817	1	0	
19	8.58	15.75	-5	52	71	3	0	
20	15.55	11.70	3	89	108	2	0	
21	8.58	14.86	-1	770	785	1	0	
22	14.45	11.69	1	220	225	1	0	
23	11.52	5.25	1	344	359	1	0	
24	17.38	16.96	3	821	838	2	0	
25	5.22	13.11	6	522	538	3	0	
26	15.10	5.82	3	302	340	1	1	
27	6.60	10.70	2	286	336	1	1	
28	11.55	14.83	10	287	327	3	1	
29	14.50	12.68	9	695	731	3	1	
30	15.63	12.26	3	150	188	1	1	
31	12.50	15.65	5	552	608	2	1	
32	9.24	7.35	-9	538	577	3	1	
33	7.49	16.30	-2	622	662	1	1	
34	16.63	8.36	12	678	709	4	1	
35	6.77	9.58	12	643	680	4	1	
36	11.36	5.59	-1	693	730	0	1	
37	16.76	14.93	-10	185	223	3	1	
38	12.48	13.25	-3	308	367	1	1	
39	6.47	13.38	3	614	650	1	1	
40	15.65	12.36	8	639	688	2	1	
41	9.16	18.49	-6	252	287	2	1	
42	18.72	17.54	14	171	212	4	1	
43	14.13	14.38	10	235	281	3	1	
44	15.35	5.95	-12	522	573	4	1	
45	16.66	6.11	-8	283	317	2	1	
46	11.78	10.94	0	0	960	0	2	
47	16.94	7.23	0	0	960	0	2	
48	13.68	11.92	0	0	960	0	2	
49	17.54	15.44	0	0	960	0	2	
50	6.52	12.04	0	0	960	0	2	
