145	113	6	15	1	
0	10.00	10.00	0	0	960	0	2	
1	13.03	15.42	3	152	169	2	0	
2	10.34	16.84	4	286	306	2	0	
3	16.41	2.19	-5	722	741	3	0	
4	7.15	0.86	-3	760	773	2	0	
5	8.17	13.30	1	750	761	1	0	
6	11.50	1.14	5	575	586	3	0	
7	13.99	18.82	5	814	829	3	0	
8	9.69	19.05	5	83	90	3	0	
9	3.27	6.36	-2	702	708	1	0	
10	4.98	15.81	-4	259	265	2	0	
11	3.98	0.30	4	207	223	2	0	
12	18.69	17.53	-3	203	216	2	0	
13	11.61	17.10	-3	722	741	2	0	
14	12.34	11.55	-6	221	235	3	0	
15	1.41	10.63	3	137	150	2	0	
16	18.13	0.10	2	749	765	1	0	
17	12.34	9.55	-2	693	713	1	0	
18	19.79	12.45	1	50	63	1	0	
19	10.94	2.84	-5	579	598	3	0	
20	7.44	1.27	3	715	734	2	0	
21	16.67	2.58	-1	82	97	1	0	
22	6.30	14.29	-1	32	37	1	0	
23	6.75	9.52	-1	651	666	1	0	
24	12.69	4.76	-3	839	856	2	0	
25	2.35	16.04	-6	625	641	3	0	
26	8.30	17.89	-6	769	787	3	0	
27	7.99	15.98	5	218	231	3	0	
28	4.82	13.42	1	689	708	1	0	
29	11.06	12.75	3	197	210	2	0	
30	10.54	1.72	6	692	706	3	0	
31	11.16	11.00	5	580	597	3	0	
32	15.84	8.33	6	750	768	3	0	
33	18.08	19.16	-5	725	738	3	0	
34	14.47	2.75	6	743	763	3	0	
35	9.65	16.96	3	199	206	2	0	
36	10.53	2.28	4	286	296	2	0	
37	8.51	19.39	-1	76	87	1	0	
38	3.64	2.27	3	305	312	2	0	
39	15.86	14.83	3	630	637	2	0	
40	3.84	3.68	2	833	849	1	0	
41	9.44	1.77	6	648	656	3	0	
42	12.75	0.97	-5	109	128	3	0	
43	6.04	0.67	1	699	710	1	0	
44	12.74	5.33	-6	76	82	3	0	
45	6.05	5.70	-5	205	220	3	0	
46	3.01	10.39	-4	727	747	2	0	
47	19.27	10.17	3	221	240	2	0	
48	13.51	13.77	-3	325	338	2	0	
49	15.94	2.05	-3	617	630	2	0	
50	7.41	7.35	2	853	859	1	0	
51	17.87	16.40	3	259	268	2	0	
52	5.52	5.77	-4	222	232	2	0	
53	9.29	1.08	-5	757	774	3	0	
54	11.24	2.31	1	659	672	1	0	
55	0.26	0.52	3	832	849	2	0	
56	10.36	6.53	-3	229	240	2	0	
57	9.58	7.72	-6	118	134	3	0	
58	14.66	14.93	-5	174	181	3	0	
59	3.70	19.53	-3	87	106	2	0	
60	8.12	7.69	5	41	52	3	0	
61	9.97	8.11	6	181	193	3	0	
62	7.98	15.76	-2	174	188	1	0	
63	8.50	19.65	4	736	748	2	0	
64	17.84	8.27	4	677	697	2	0	
65	13.44	3.57	3	231	236	2	0	
66	1.68	6.53	2	782	800	1	0	
67	11.21	18.33	5	240	257	3	0	
68	1.69	14.90	5	259	264	3	0	
69	11.77	13.32	-6	711	727	3	0	
70	16.81	13.58	-2	309	315	1	0	
71	12.52	13.26	3	795	800	2	0	
72	3.75	0.15	1	223	228	1	0	
73	18.91	11.24	-4	505	513	2	0	
74	2.40	19.13	5	178	187	3	0	
75	16.78	3.99	3	86	99	2	0	
